animal_ID,treatment_odor,sex,species,dead,length_mm,time_move_p,total_dist_m,avg_speed_BL,max_speed_BL,mean_speed_first_BL,diff_speed_first_last_BL,sharp_turns_p,spirals,continuous,max_still_sec
190820-06-bottom,05_percent_food,m,Culex quinquefasciatus,no,4.5,20.634037819799776,0.4835794733967969,0.3627535413917633,1.3744946282697512,0.34299619392623215,-0.31630660991287035,0.05561735261401557,1,62,315.5
190917-01-top,100ul_milliQ_water,m,Culex quinquefasciatus,no,4.7,55.47526403557532,4.217099103006478,1.731995263199646,6.756391220155911,0.458099588932124,0.6495597939574873,7.0594774874930515,9,168,36.0
190917-01-bottom,100ul_milliQ_water,m,Culex quinquefasciatus,no,4.5,5.28071150639244,0.22083392055740314,0.5043856135173309,3.206050218161236,0.1643701040352979,-0.09088035113962639,0.16675931072818231,0,19,224.0
190917-02-top,100ul_milliQ_water,m,Culex quinquefasciatus,no,5.0,51.22358175750834,3.467480264720416,1.4394966025923814,6.069678325592026,1.1036054653614684,-0.6273931813738072,9.621802002224694,6,140,18.5
190917-02-bottom,100ul_milliQ_water,m,Culex quinquefasciatus,no,4.2,51.78173719376392,3.7468799176201006,1.8443234692844093,5.840897931386461,1.409591440361613,-0.7000550881852043,8.296213808463252,1,165,29.5
190917-03-top,100ul_milliQ_water,m,Culex quinquefasciatus,no,4.9,46.21802002224694,4.0392932952999825,1.9137778751706929,6.161744310944214,0.9114852009383991,-0.2610616663112011,8.453837597330367,2,139,22.5
190917-03-bottom,100ul_milliQ_water,m,Culex quinquefasciatus,no,4.5,39.71078976640712,3.0417428909880972,1.7684695422564014,11.0798067937533,1.1368969696458515,-0.4724367179290253,7.063403781979978,0,128,16.5
190917-04-top,100ul_milliQ_water,f,Culex quinquefasciatus,no,4.3,34.48275862068966,2.400556389499408,1.6466102222937602,5.8440940227571225,1.2407473660724522,-0.8809281724463087,6.395995550611791,0,101,15.5
190917-04-bottom,100ul_milliQ_water,f,Culex quinquefasciatus,no,4.8,36.59621802002225,2.7699291966414994,1.6374265490177682,7.208868819059448,1.3316821500468685,-1.0986700203774087,6.395995550611791,2,112,25.5
190917-05-top,100ul_milliQ_water,m,Culex quinquefasciatus,no,4.8,33.03670745272525,2.4729432543686363,1.590909886818243,5.113497785874438,0.8243445399326224,-0.28982371556039943,7.675194660734149,0,127,15.0
190917-05-bottom,100ul_milliQ_water,f,Culex quinquefasciatus,no,4.9,36.11574846967167,3.6025653339973163,2.1463146772243373,6.506324776165204,1.0041883560432183,-0.36147851466486136,7.623817473567056,1,128,23.0
190917-06-top,100ul_milliQ_water,m,Culex quinquefasciatus,no,4.5,20.75681691708403,1.8660963908435007,1.9967997237832074,7.493308371276246,1.2366187043090986,-1.1686167797149456,4.117974401780746,0,74,185.5
190917-06-bottom,100ul_milliQ_water,m,Culex quinquefasciatus,no,4.9,50.02782415136338,5.158601360213662,2.260943527067087,12.879172090426009,0.3481915612634678,0.4477129935419167,9.515859766277128,3,175,16.5
190917-07-top,100ul_milliQ_water,f,Culex quinquefasciatus,no,4.8,33.87096774193548,1.6415812172386062,0.9904648881141277,4.138019980239816,0.6562403781869522,-0.4917099344118374,5.228031145717464,2,114,36.0
190917-08-top,100ul_milliQ_water,m,Culex quinquefasciatus,no,4.6,51.22358175750834,3.2727735488714225,1.475807201394293,6.625675711412997,1.1718955584157318,-0.6394554983626085,5.561735261401557,10,140,28.5
190917-08-bottom,100ul_milliQ_water,f,Culex quinquefasciatus,no,5.6,26.64071190211346,2.206377405766075,1.5208508285882636,4.388007181765022,0.09014967266589981,0.35703152430508983,4.671857619577309,1,84,52.0
190917-09-bottom,100ul_milliQ_water,f,Culex quinquefasciatus,no,5.7,37.687604224569206,3.3632836173897958,1.6425406470548343,8.960791382002402,0.7716734315874769,-0.24929882479015297,8.004446914952752,0,131,17.5
190918-01-top,100ul_quinine,m,Culex quinquefasciatus,no,4.9,46.046770601336306,3.4059159061791013,1.5932853111426653,5.1179189034600565,1.2752697291253579,-0.7980562135732823,7.795100222717149,0,155,15.5
190918-01-bottom,100ul_quinine,m,Culex quinquefasciatus,no,4.6,54.510022271714924,5.026009665616026,2.164673117502831,7.440570885186096,1.4712387263098143,-0.09877082180679952,9.632516703786191,4,189,11.5
190918-02-bottom,100ul_quinine,m,Culex quinquefasciatus,no,4.5,33.9265850945495,1.9763156842739003,1.301221995538216,5.473291095460629,1.2679136033296343,-0.9751567334262324,4.78309232480534,4,110,33.0
190918-03-bottom,100ul_quinine,f,Culex quinquefasciatus,no,5.6,42.32480533926585,2.8606499000512087,1.257808479736474,6.3170463055270485,1.0264331808784004,-0.5767633068152866,6.395995550611791,6,123,18.0
190918-04-top,100ul_quinine,f,Culex quinquefasciatus,no,5.2,49.88876529477197,3.8011595208439237,1.5587273791844884,6.454547692983029,1.0738976336812351,-0.7021657868949885,9.010011123470523,0,157,38.0
190918-04-bottom,100ul_quinine,f,Culex quinquefasciatus,no,5.5,36.68704836020011,3.164488903921614,1.6370009158313104,5.765192902194027,0.5556587179819631,0.07012012399962964,7.115063924402445,0,124,17.0
190918-05-top,100ul_quinine,m,Culex quinquefasciatus,no,5.0,29.199110122358174,2.8503355676890516,2.019537354361278,5.795521732075206,0.6378223501203394,0.09520357252296041,6.284760845383759,0,105,22.5
190918-05-bottom,100ul_quinine,m,Culex quinquefasciatus,no,5.1,36.18677042801556,1.301443758340504,0.6935256563255041,7.7438779237443685,0.09074895265078317,0.11070783602729783,1.4452473596442468,13,70,63.5
190918-06-top,100ul_quinine,f,Culex quinquefasciatus,no,5.6,41.4349276974416,3.0660867915082877,1.3946166148992154,5.60043216067806,1.4664380897852258,-1.273701164822147,6.618464961067853,3,123,56.5
190918-06-bottom,100ul_quinine,f,Culex quinquefasciatus,no,5.1,36.373748609566185,2.699590194905084,1.521643027817129,4.843638002227119,0.38435441775459606,-0.04476588388492797,4.39377085650723,3,123,24.5
190918-07-top,100ul_quinine,f,Culex quinquefasciatus,no,5.4,38.26473859844271,3.317470560025052,1.6877344882094794,6.277113138486817,1.125159464067645,-0.8549129520226093,7.7308120133481655,2,123,22.5
190918-07-bottom,100ul_quinine,f,Culex quinquefasciatus,no,6.1,43.882091212458285,3.8127169497403717,1.5100917517638932,6.291216932685067,0.7175993271111244,-0.14598129679667504,8.676307007786429,2,142,13.0
190918-08-top,100ul_quinine,m,Culex quinquefasciatus,no,5.3,25.47274749721913,1.993031320862554,1.5080751986966576,5.303466073015334,1.4580836694607842,-1.4224596664665519,3.6151279199110125,1,78,83.5
190918-08-bottom,100ul_quinine,m,Culex quinquefasciatus,no,4.3,42.43604004449388,3.675266704669657,2.1410328329676958,5.622004294241017,1.470803215188198,-0.7806359862735737,8.509454949944383,3,137,28.5
190918-09-top,100ul_quinine,f,Culex quinquefasciatus,no,5.3,38.799332962757084,4.153004654292421,2.134103648342877,7.982995592741183,0.9810533564690715,-0.0985090169692251,7.782101167315175,2,129,28.0
190918-09-bottom,100ul_quinine,m,Culex quinquefasciatus,no,5.1,50.11123470522803,2.788292910444972,1.1440601808249602,7.264830083312828,0.7650371206267329,-0.46056929495526955,4.560622914349278,17,98,20.0
190918-10-top,100ul_quinine,f,Culex quinquefasciatus,no,4.8,10.956618464961068,0.5464455131742807,0.7815831781771743,3.878037756802148,0.8661406077863375,-0.8344073735257859,0.6117908787541714,2,28,186.5
190918-10-bottom,100ul_quinine,f,Culex quinquefasciatus,no,5.7,45.32814238042269,4.196711313540464,1.7327576778989748,5.673849381280631,1.2397606017479026,-0.5943079889574746,7.6195773081201335,0,153,27.5
191031-01-top,05_percent_food,m,Culex quinquefasciatus,no,5.1,54.33815350389322,3.201633710140581,1.2326271116809138,6.726208808150817,1.1739358695478272,-0.2703802033366157,6.0066740823136815,14,132,35.0
191031-02-top,05_percent_food,m,Culex quinquefasciatus,no,4.8,36.13118399110617,1.8143136253394163,1.0889832165607058,6.261103782905584,1.2561271257039324,-0.9948434335095442,1.6120066703724294,12,69,53.0
191031-03-top,05_percent_food,f,Culex quinquefasciatus,no,4.8,43.913285158421345,4.765819278275985,2.4076231305733886,7.850534285744321,1.1790963403053016,-0.33256185932228366,8.393551973318509,1,148,17.0
191031-04-top,05_percent_food,f,Culex quinquefasciatus,no,5.4,44.71635150166852,3.883336959436607,1.7167674731071005,5.748854015738683,1.4255065560074405,-0.9649256062139934,7.7308120133481655,2,156,29.0
191031-04-bottom,05_percent_food,m,Culex quinquefasciatus,no,5.5,58.28698553948832,4.522540951405934,1.5211907344288436,6.250210551563723,1.0651174895386493,-0.29312407803884677,8.28698553948832,11,161,17.5
191031-05-top,05_percent_food,f,Culex quinquefasciatus,no,5.0,37.56260434056761,3.1579764785416256,1.7591562837549843,6.769571964286048,0.41071228872505267,0.4807182255400367,6.789092932665554,0,137,30.0
191031-05-bottom,05_percent_food,f,Culex quinquefasciatus,no,5.3,32.16471897607123,2.981955225055814,1.8402760660729685,6.290670569991219,1.1238545539915925,-0.9699392641800963,5.898720089037284,1,100,81.0
191031-06-top,05_percent_food,m,Culex quinquefasciatus,no,4.9,21.74638487208009,1.3204195811120285,1.2383355663336735,7.967788534302393,1.211187655364902,-1.1475898257316939,2.3359288097886544,6,46,196.0
191031-06-bottom,05_percent_food,f,Culex quinquefasciatus,no,5.5,34.81646273637375,2.5395406900778803,1.3526756701416078,5.668951112975567,0.821827909182044,-0.4573924603627017,7.508342602892102,0,116,31.5
191031-07-top,05_percent_food,f,Culex quinquefasciatus,no,5.7,45.66184649610678,4.05066010701015,1.6595968872778977,5.5068412097122525,0.8344478717114535,-0.40915014765550217,8.231368186874304,7,138,34.0
191106-01-top,100ul_milliQ_water,m,Anopheles gambiae,no,5.4,8.171206225680933,0.4590616177034808,0.7007239999986011,3.5502631747018456,0.07086066494236629,0.0418538752579273,1.056142301278488,0,31,187.5
191106-01-bottom,100ul_milliQ_water,f,Anopheles gambiae,no,3.8,15.17509727626459,1.1329008034626507,1.907925896074245,8.064844677518215,1.9070719005738659,-1.829285931845085,2.7237354085603114,0,57,136.5
191106-02-top,100ul_milliQ_water,f,Anopheles gambiae,no,3.7,16.35150166852058,1.266997412708654,2.0279659786049327,8.030210019428853,0.6693355871165476,-0.5049286163082223,3.5595105672969964,3,53,240.0
191106-02-bottom,100ul_milliQ_water,m,Anopheles gambiae,no,4.6,12.903225806451612,1.6484406179379885,2.8526518087263986,8.979744353715635,2.277144516601472,-2.229586855997472,3.781979977753059,1,41,361.0
191106-03-top,100ul_milliQ_water,f,Anopheles gambiae,no,4.6,21.0789766407119,2.073028767167457,2.2027921443762177,12.383631988409435,1.6552353118747312,-1.5954927921485214,5.561735261401557,3,63,100.0
191106-03-bottom,100ul_milliQ_water,f,Anopheles gambiae,no,4.0,10.67853170189099,0.8646032747238617,1.7663639203303605,7.857776997329843,1.594224325744482,-1.5056882897356998,2.169076751946607,0,33,98.5
191106-04-top,100ul_milliQ_water,m,Anopheles gambiae,no,4.3,7.007786429365962,0.5212145909393717,1.4758334646032705,5.819773041293407,1.1493645224997306,-1.1348958034262888,1.1123470522803114,0,26,324.5
191106-04-bottom,100ul_milliQ_water,f,Anopheles gambiae,no,5.6,11.129660545353367,1.2081896752521617,1.908241516846934,7.833408526183609,1.3572319669789943,-1.3381885843040797,2.225932109070673,0,41,378.5
