animal_ID,A_median_conc,A_discovery_time,A_c_speed,treatment_odor,sex,species,dead,E_median_conc,E_discovery_time,E_c_speed,median_conc_diff,discovery_time_diff,c_speed_diff
190715-09-bottom,9.556791666666665,9.808333333333334,-0.0674214681186267,100ul_quinine,f,Anopheles arabiensis,no,9.736041666666665,0.016666666666666666,-0.2616474338583331,0.1792499999999997,-9.791666666666666,-0.1942259657397064
190715-10-top,54.005916666666664,0.016666666666666666,0.06158664943615079,100ul_quinine,f,Anopheles arabiensis,no,43.119499999999995,0.016666666666666666,0.0030958573060656525,-10.886416666666669,0.0,-0.05849079213008514
190716-01-bottom,1.643333333333333,15.0,-0.12866943864978386,100ul_quinine,m,Anopheles arabiensis,no,2.966666666666667,1.175,-0.006285836162164216,1.3233333333333337,-13.825,0.12238360248761965
190716-02-top,26.644000000000002,0.016666666666666666,0.07027582659713791,100ul_quinine,f,Anopheles arabiensis,no,25.49083333333333,15.0,-0.2829652582119253,-1.153166666666671,14.983333333333333,-0.35324108480906324
190716-02-bottom,19.44375,0.041666666666666664,0.12070306574949967,100ul_quinine,f,Anopheles arabiensis,no,2.3280833333333337,12.175,-0.06902133768167773,-17.11566666666667,12.133333333333335,-0.1897244034311774
190716-03-top,16.9095,9.75,0.04508416639877311,100ul_quinine,m,Anopheles arabiensis,no,9.492916666666666,14.65,0.09449873149914102,-7.416583333333335,4.9,0.049414565100367916
190716-03-bottom,16.895,15.0,-0.18641354965044998,100ul_quinine,m,Anopheles arabiensis,no,12.30875,6.125,0.04710533138340178,-4.58625,-8.875,0.23351888103385177
190716-04-top,1.8483333333333332,15.0,-0.22970407797013503,100ul_quinine,m,Anopheles arabiensis,no,1.33,15.0,-0.08260659520939806,-0.5183333333333331,0.0,0.14709748276073698
190716-04-bottom,2.3685833333333335,15.0,-0.18334373126721584,100ul_quinine,f,Anopheles arabiensis,no,1.5804999999999998,15.0,-0.0549318646414271,-0.7880833333333337,0.0,0.12841186662578874
190716-05-top,27.69266666666667,0.08333333333333333,0.02294366315513105,100ul_quinine,f,Anopheles arabiensis,no,33.589375000000004,0.016666666666666666,0.046799084507458566,5.896708333333333,-0.06666666666666667,0.023855421352327516
190716-05-bottom,0.9279999999999999,0.025,0.2363043977632582,100ul_quinine,f,Anopheles arabiensis,no,1.365,15.0,-0.07024438875739689,0.43700000000000006,14.975,-0.3065487865206551
190716-06-top,1.4395833333333332,0.016666666666666666,-0.1973467891514742,100ul_quinine,f,Anopheles arabiensis,no,1.44,15.0,-0.10965731943515898,0.0004166666666667318,14.983333333333333,0.08768946971631521
190716-06-bottom,1.435,15.0,-0.09462211579176445,100ul_quinine,f,Anopheles arabiensis,no,1.1417083333333333,15.0,-0.20511587655263835,-0.29329166666666673,0.0,-0.1104937607608739
190717-01-top,5.616458333333334,11.416666666666666,-0.03458394603124565,05_percent_food,f,Anopheles arabiensis,no,46.45758333333333,4.6,-0.0856036951436665,40.841125,-6.816666666666666,-0.051019749112420854
190717-02-top,19.311041666666668,0.75,-0.08006087578616361,05_percent_food,f,Anopheles arabiensis,no,10.766000000000002,15.0,-0.09039662026066342,-8.545041666666666,14.25,-0.010335744474499808
190717-02-bottom,38.77341666666666,12.866666666666667,-0.00018649636675502346,05_percent_food,m,Anopheles arabiensis,no,6.276583333333334,15.0,-0.10993758332981482,-32.49683333333333,2.133333333333333,-0.1097510869630598
190717-04-top,5.999749999999999,15.0,-0.07356270833255985,05_percent_food,f,Anopheles arabiensis,no,2.926375,10.291666666666666,-0.0679604722655184,-3.0733749999999986,-4.708333333333334,0.005602236067041438
190717-04-bottom,1.59,0.15,0.16190987827790265,05_percent_food,m,Anopheles arabiensis,no,6.485458333333334,10.675,-0.04013575299274456,4.895458333333334,10.525,-0.2020456312706472
190717-05-top,7.120875,0.016666666666666666,0.2089236970520128,05_percent_food,f,Anopheles arabiensis,no,7.496625000000001,9.916666666666666,0.05797930742547594,0.3757500000000009,9.899999999999999,-0.15094438962653686
190718-01-bottom,31.654875,2.275,-0.06358192962023096,05_percent_food,m,Anopheles arabiensis,no,47.978125000000006,6.9,-0.21871416933067406,16.323250000000005,4.625,-0.1551322397104431
190718-02-top,21.790583333333338,2.6083333333333334,-0.027977103282536053,05_percent_food,f,Anopheles arabiensis,no,24.42375,5.775,-0.014339768529268382,2.6331666666666607,3.166666666666667,0.013637334753267671
190718-02-bottom,4.544541666666667,0.4166666666666667,0.0001418137096987626,05_percent_food,f,Anopheles arabiensis,no,76.44054166666666,0.016666666666666666,0.03638506807875136,71.89599999999999,-0.4,0.0362432543690526
190718-03-top,13.843833333333333,6.775,0.004676890991830801,05_percent_food,m,Anopheles arabiensis,no,22.926833333333335,15.0,-0.04376400235131468,9.083000000000002,8.225,-0.04844089334314548
190718-04-bottom,2.2954166666666667,8.3,0.013954916256323946,05_percent_food,f,Anopheles arabiensis,no,32.05833333333334,0.016666666666666666,-0.01259571704658427,29.76291666666667,-8.283333333333333,-0.026550633302908216
190718-05-top,14.30075,3.658333333333333,0.021333773789977917,05_percent_food,f,Anopheles arabiensis,no,47.7775,1.2666666666666666,-0.030406883221131636,33.47675,-2.3916666666666666,-0.05174065701110955
190718-05-bottom,25.938666666666666,11.533333333333333,0.015112942822270367,05_percent_food,f,Anopheles arabiensis,no,27.004374999999996,14.408333333333333,-0.027577917787395663,1.0657083333333297,2.875,-0.04269086060966603
190718-06-bottom,1.8888333333333331,15.0,-0.2838244302949337,05_percent_food,m,Anopheles arabiensis,no,61.37466666666667,1.525,-1.0120058247603536e-05,59.48583333333334,-13.475,0.28381431023668613
190718-08-top,11.318625,2.7083333333333335,-0.03246982404901588,100ul_milliQ_water,m,Anopheles arabiensis,no,22.393875,1.9833333333333334,-0.08703683659783942,11.07525,-0.7250000000000001,-0.05456701254882354
190722-01-top,1.7102499999999998,15.0,-0.1331152296587832,05_percent_food,f,Anopheles arabiensis,no,1.2952083333333335,15.0,-0.056027025466069066,-0.4150416666666663,0.0,0.07708820419271413
190722-02-top,1.623125,0.025,0.009683196007489181,05_percent_food,f,Anopheles arabiensis,no,5.074416666666667,15.0,-0.06505425498778755,3.451291666666667,14.975,-0.07473745099527673
190722-03-top,2.0029166666666667,0.9916666666666667,0.013132421324323795,05_percent_food,f,Aedes aegypti,no,45.21570833333333,3.191666666666667,-0.06353377313601992,43.21279166666667,2.2,-0.07666619446034371
190722-03-bottom,8.440125,0.5416666666666666,-0.0178454432164675,05_percent_food,m,Aedes aegypti,no,17.00125,0.39166666666666666,0.029818881880523868,8.561124999999999,-0.14999999999999997,0.04766432509699137
190722-04-top,2.78125,5.2,-0.03860841042734836,05_percent_food,m,Aedes aegypti,no,61.329166666666666,0.016666666666666666,-0.02899350548657402,58.547916666666666,-5.183333333333334,0.009614904940774341
190722-04-bottom,22.134999999999998,15.0,-0.07330408130998545,05_percent_food,m,Aedes aegypti,no,3.5658333333333334,15.0,0.0,-18.569166666666664,0.0,0.07330408130998545
190722-05-top,19.273833333333332,0.39166666666666666,-0.010776529330783727,05_percent_food,m,Aedes aegypti,no,64.361875,0.016666666666666666,-0.025977473080923644,45.08804166666667,-0.375,-0.015200943750139917
190722-05-bottom,4.940083333333334,0.5833333333333334,0.015675413334278854,05_percent_food,f,Aedes aegypti,no,40.355791666666676,4.191666666666666,-0.019215020999441,35.41570833333334,3.608333333333333,-0.034890434333719855
190722-06-top,18.50375,3.0166666666666666,-0.009898386942273865,05_percent_food,f,Aedes aegypti,no,31.244958333333336,5.808333333333334,-0.030576569053603217,12.741208333333336,2.791666666666667,-0.020678182111329352
190722-06-bottom,25.448958333333337,0.025,-0.00460774343901596,05_percent_food,m,Aedes aegypti,no,57.823125000000005,0.016666666666666666,-0.056706752241586694,32.37416666666667,-0.008333333333333335,-0.052099008802570734
190722-07-top,14.761416666666667,2.216666666666667,-0.015812525530064445,05_percent_food,m,Aedes aegypti,no,26.5665,0.35833333333333334,-0.051018922064274386,11.805083333333334,-1.8583333333333334,-0.03520639653420994
190722-07-bottom,17.91258333333333,3.2333333333333334,-0.0121664371510605,05_percent_food,m,Aedes aegypti,no,64.43633333333334,0.025,-0.016003284501788617,46.52375000000001,-3.2083333333333335,-0.0038368473507281176
190722-08-top,11.342166666666667,0.016666666666666666,-0.031402469149289625,05_percent_food,m,Aedes aegypti,no,15.747625,10.733333333333333,0.02720219373283525,4.405458333333332,10.716666666666665,0.058604662882124875
190722-08-bottom,10.2575,2.941666666666667,-0.016113299997593006,05_percent_food,m,Aedes aegypti,no,6.7943333333333324,9.683333333333334,-0.03685720866490967,-3.463166666666668,6.741666666666667,-0.020743908667316666
190723-01-top,20.51625,0.5583333333333333,-0.028940404500131675,100ul_quinine,m,Aedes aegypti,no,1.4505,15.0,-0.1532247995299485,-19.06575,14.441666666666666,-0.12428439502981682
190723-01-bottom,24.052083333333332,2.575,-0.0006401183151004963,100ul_quinine,m,Aedes aegypti,no,6.702624999999999,4.075,0.1142970152570545,-17.34945833333333,1.5,0.114937133572155
190723-02-top,7.498333333333333,4.791666666666667,0.00792139934096922,100ul_quinine,f,Aedes aegypti,no,4.942666666666667,1.8083333333333333,0.06720905177286518,-2.5556666666666663,-2.9833333333333334,0.05928765243189596
190723-02-bottom,27.978583333333333,0.23333333333333334,-0.006335629083386668,100ul_quinine,f,Aedes aegypti,no,5.485083333333334,0.975,-0.0004050952960474308,-22.493499999999997,0.7416666666666667,0.005930533787339237
190723-03-top,2.55075,15.0,-0.06066001692583458,100ul_quinine,m,Aedes aegypti,no,6.781750000000001,1.25,-0.02414617009701857,4.231000000000001,-13.75,0.03651384682881601
190723-03-bottom,5.403208333333334,1.1166666666666667,-0.032234589693494534,100ul_quinine,f,Aedes aegypti,no,1.932375,1.875,0.04098576871706372,-3.4708333333333337,0.7583333333333333,0.07322035841055825
190723-04-bottom,1.9190416666666665,4.225,-0.00565237261155653,100ul_quinine,m,Aedes aegypti,no,1.819125,4.175,0.06257584478290365,-0.09991666666666643,-0.04999999999999982,0.06822821739446018
190723-05-top,4.076458333333333,0.9583333333333334,0.016434980548672498,100ul_quinine,f,Aedes aegypti,no,1.4149999999999996,0.18333333333333332,0.026337088345945336,-2.6614583333333335,-0.775,0.009902107797272838
190723-05-bottom,2.827875,15.0,-0.0715025667023434,100ul_quinine,m,Aedes aegypti,no,1.7016666666666667,13.191666666666666,0.002806053929004043,-1.1262083333333335,-1.8083333333333336,0.07430862063134744
190723-06-top,20.120166666666663,0.016666666666666666,-0.04000889204088248,100ul_quinine,m,Aedes aegypti,no,6.127291666666666,14.033333333333333,0.26204773565121214,-13.992874999999996,14.016666666666666,0.3020566276920946
190723-06-bottom,17.475541666666665,0.4666666666666667,-0.0007951786076178247,100ul_quinine,f,Aedes aegypti,no,11.253625,15.0,-0.05083778265596469,-6.221916666666665,14.533333333333333,-0.050042604048346866
190724-01-top,2.225,0.26666666666666666,0.05324540924628968,100ul_quinine,f,Anopheles gambiae,no,1.8210000000000002,3.6416666666666666,0.035777692999036215,-0.4039999999999999,3.375,-0.017467716247253462
190724-01-bottom,22.754,1.1916666666666667,-0.015160435301380393,100ul_quinine,m,Anopheles gambiae,no,3.4236666666666666,4.7,-0.18775066620991135,-19.330333333333336,3.5083333333333337,-0.17259023090853096
190724-02-top,1.9744583333333332,15.0,-0.09209060981240391,100ul_quinine,m,Anopheles gambiae,no,1.6906666666666665,10.333333333333334,0.07571784015273683,-0.28379166666666666,-4.666666666666666,0.16780844996514074
190724-02-bottom,18.87025,15.0,-0.12704670266597595,100ul_quinine,m,Anopheles gambiae,no,14.785,15.0,-0.0683407383690838,-4.0852499999999985,0.0,0.05870596429689215
190724-03-top,11.360416666666666,0.6416666666666667,-0.018378174949442827,100ul_quinine,m,Anopheles gambiae,no,4.78625,0.525,-0.03384290506489407,-6.574166666666666,-0.1166666666666667,-0.015464730115451242
190724-03-bottom,5.78175,0.16666666666666666,0.4277966235194607,100ul_quinine,m,Anopheles gambiae,no,17.97908333333333,6.8,0.12517903876048697,12.197333333333333,6.633333333333333,-0.3026175847589737
190724-04-top,22.812666666666665,1.0333333333333334,-0.03971310539305434,100ul_quinine,f,Anopheles gambiae,no,2.826458333333333,4.45,0.24899287594900268,-19.98620833333333,3.416666666666667,0.28870598134205705
190724-04-bottom,6.255125,0.03333333333333333,0.020847898246968588,100ul_quinine,f,Anopheles gambiae,no,5.427875,2.566666666666667,-0.08204433847797421,-0.8272499999999994,2.5333333333333337,-0.1028922367249428
190724-05-top,48.91083333333333,0.016666666666666666,-0.01721412959493529,100ul_quinine,f,Anopheles gambiae,no,4.472833333333333,0.19166666666666668,-0.21259395399602446,-44.437999999999995,0.17500000000000002,-0.19537982440108917
190724-05-bottom,7.0713333333333335,0.1,-0.24429819027271404,100ul_quinine,f,Anopheles gambiae,no,7.362125,15.0,-0.2232350754672404,0.29079166666666634,14.9,0.021063114805473654
190724-06-top,8.89875,0.875,-0.11280462264810115,100ul_quinine,m,Anopheles gambiae,no,17.4925,11.45,0.050517775923166794,8.59375,10.575,0.16332239857126796
190724-06-bottom,22.625999999999998,0.1,0.08210553875526871,100ul_quinine,m,Anopheles gambiae,no,19.600749999999998,12.583333333333334,0.11168890618025705,-3.0252499999999998,12.483333333333334,0.029583367424988335
190724-07-top,5.273125,0.11666666666666667,-0.025633377057344642,100ul_quinine,m,Anopheles gambiae,no,4.2845,15.0,-0.0549446568112101,-0.9886249999999999,14.883333333333333,-0.02931127975386546
190724-07-bottom,11.988333333333333,0.016666666666666666,-0.09066092911438783,100ul_quinine,f,Anopheles gambiae,no,2.7483333333333335,7.858333333333333,-0.15015057412543062,-9.24,7.841666666666667,-0.059489645011042785
190724-08-top,1.8961249999999996,15.0,-0.3261898803879225,100ul_quinine,m,Anopheles gambiae,no,1.4637083333333334,15.0,-0.1796326029723097,-0.4324166666666662,0.0,0.1465572774156128
190724-08-bottom,46.2935,0.016666666666666666,-0.10567192086791842,100ul_quinine,m,Anopheles gambiae,no,7.715166666666668,2.808333333333333,0.054192737551966935,-38.57833333333333,2.7916666666666665,0.15986465841988534
190725-01-top,10.024,0.15833333333333333,-0.1108855085036779,100ul_quinine,f,Anopheles gambiae,no,12.568791666666668,15.0,-0.22846254980652458,2.5447916666666686,14.841666666666667,-0.11757704130284669
190725-01-bottom,12.987375,4.666666666666667,-0.020275109070038072,100ul_quinine,f,Anopheles gambiae,no,9.86975,0.016666666666666666,0.06520965593934505,-3.1176250000000003,-4.65,0.08548476500938312
190725-02-top,20.02879166666667,3.2583333333333333,-0.05224878421190961,100ul_quinine,m,Anopheles gambiae,no,1.4141666666666666,15.0,-0.07794307942744304,-18.614625000000004,11.741666666666667,-0.02569429521553343
190725-02-bottom,4.446916666666667,0.09166666666666666,0.24396482867758257,100ul_quinine,m,Anopheles gambiae,no,19.062333333333328,5.075,0.00031760479022550914,14.615416666666661,4.983333333333333,-0.24364722388735705
190725-03-top,23.159541666666666,0.09166666666666666,0.0831212996741616,100ul_quinine,m,Anopheles gambiae,no,5.374666666666666,0.30833333333333335,-0.014738188496373011,-17.784875,0.21666666666666667,-0.09785948817053461
190725-03-bottom,24.91866666666667,2.575,-0.08173161982064758,100ul_quinine,f,Anopheles gambiae,no,6.6480000000000015,0.30833333333333335,0.12798810824005002,-18.27066666666667,-2.2666666666666666,0.2097197280606976
190725-04-top,17.74875,0.016666666666666666,-0.050993766505814775,05_percent_food,f,Anopheles gambiae,no,28.02,0.31666666666666665,-0.11794818649752126,10.271249999999998,0.3,-0.06695441999170648
190725-04-bottom,11.11825,2.1666666666666665,-0.4133539021536404,05_percent_food,f,Anopheles gambiae,no,69.0435,1.1416666666666666,-0.1306310421660012,57.92524999999999,-1.025,0.2827228599876392
190725-05-top,20.626333333333335,0.9583333333333334,-0.03556723191298938,05_percent_food,m,Anopheles gambiae,no,30.0285,6.4,-0.061701392113793205,9.402166666666666,5.441666666666667,-0.02613416020080382
190725-05-bottom,1.9427916666666665,2.6416666666666666,0.2171450117862149,05_percent_food,f,Anopheles gambiae,no,15.579666666666668,15.0,-0.0914737098462379,13.636875000000002,12.358333333333334,-0.3086187216324528
190725-06-top,6.547416666666666,0.225,-0.32927130842791813,05_percent_food,f,Anopheles gambiae,no,25.878708333333336,15.0,-0.17349952798993765,19.33129166666667,14.775,0.15577178043798048
190725-07-top,19.229583333333334,1.325,-0.16449493638185475,05_percent_food,m,Anopheles gambiae,no,21.666416666666663,15.0,-0.04804672675556219,2.436833333333329,13.675,0.11644820962629257
190725-07-bottom,56.495000000000005,0.525,-0.12859930879695686,05_percent_food,f,Anopheles gambiae,no,63.604708333333335,5.066666666666666,-0.008223247233625122,7.10970833333333,4.541666666666666,0.12037606156333173
190725-08-top,11.796041666666667,15.0,-0.0957217466051495,05_percent_food,f,Anopheles gambiae,no,22.796625,5.966666666666667,-0.02682297172739076,11.000583333333331,-9.033333333333333,0.06889877487775874
190725-08-bottom,5.82225,2.6083333333333334,-0.03314382894811914,05_percent_food,f,Anopheles gambiae,no,31.575375,15.0,-0.08750152150790227,25.753125,12.391666666666666,-0.054357692559783136
190725-09-top,20.630291666666665,0.2,-0.06290962788243637,05_percent_food,f,Anopheles gambiae,no,17.982041666666667,0.8583333333333333,0.38677901538388826,-2.6482499999999973,0.6583333333333332,0.44968864326632463
190725-09-bottom,3.1115000000000004,15.0,-0.08121240002599514,05_percent_food,f,Anopheles gambiae,no,3.2235,15.0,-0.072964860361161,0.11199999999999966,0.0,0.008247539664834144
190725-10-top,8.974,3.725,-0.013327362824792771,05_percent_food,m,Anopheles gambiae,no,62.20783333333333,0.5583333333333333,-0.028077429510079563,53.23383333333334,-3.166666666666667,-0.014750066685286792
190725-10-bottom,2.774,15.0,-0.08191898470911269,05_percent_food,m,Anopheles gambiae,no,1.50675,15.0,-0.10221992083979842,-1.26725,0.0,-0.02030093613068573
190727-01-top,2.251125,0.225,-0.07443898555533757,100ul_milliQ_water,f,Anopheles gambiae,no,1.20675,12.933333333333334,0.28185525337218276,-1.044375,12.708333333333334,0.3562942389275203
190727-01-bottom,5.892666666666668,5.325,0.09361236555525297,100ul_milliQ_water,m,Anopheles gambiae,no,2.2641666666666667,15.0,-0.10570861244284181,-3.628500000000001,9.675,-0.19932097799809478
190727-02-top,6.8715,0.5,-0.13277824764392057,100ul_milliQ_water,f,Anopheles gambiae,no,1.7243333333333333,15.0,-0.10625344668489574,-5.147166666666667,14.5,0.026524800959024833
190727-02-bottom,1.7469999999999999,15.0,-0.08934333822185836,100ul_milliQ_water,f,Anopheles gambiae,no,60.05825,3.441666666666667,-0.03928764636304151,58.31125,-11.558333333333334,0.05005569185881685
190727-03-top,37.129875,15.0,-0.4429074484859476,100ul_milliQ_water,f,Anopheles gambiae,no,37.96404166666667,15.0,-0.09513556615964863,0.8341666666666683,0.0,0.34777188232629896
190727-03-bottom,3.638583333333333,0.48333333333333334,-0.2516655252972151,100ul_milliQ_water,f,Anopheles gambiae,no,3.08875,0.8916666666666667,-0.025278975609730303,-0.549833333333333,0.4083333333333334,0.22638654968748478
190727-04-top,18.639541666666666,15.0,-0.298135166039092,100ul_milliQ_water,f,Anopheles gambiae,no,18.81475,2.7666666666666666,-0.07911852193627021,0.17520833333333385,-12.233333333333334,0.2190166441028218
190727-04-bottom,9.84525,0.20833333333333334,-0.11220963261752279,100ul_milliQ_water,f,Anopheles gambiae,no,4.765750000000001,7.525,0.2044226935537352,-5.0794999999999995,7.316666666666667,0.316632326171258
190727-05-bottom,27.231416666666664,0.016666666666666666,-0.077062051756768,100ul_milliQ_water,m,Anopheles gambiae,no,25.8185,15.0,0.0,-1.4129166666666642,14.983333333333333,0.077062051756768
190727-06-top,1.3958333333333333,0.23333333333333334,-0.27586100807948727,100ul_milliQ_water,f,Anopheles gambiae,no,2.2074166666666666,15.0,-0.05447917799895363,0.8115833333333333,14.766666666666667,0.22138183008053364
190727-06-bottom,20.563458333333333,0.058333333333333334,0.00047924284772055126,100ul_milliQ_water,m,Anopheles gambiae,no,3.5714999999999995,15.0,-0.12662000299975823,-16.991958333333333,14.941666666666666,-0.12709924584747878
190728-01-top,1.835,0.125,-0.014641808076842733,100ul_milliQ_water,f,Anopheles gambiae,no,11.943583333333335,4.591666666666667,-0.04894833166285986,10.108583333333335,4.466666666666667,-0.03430652358601713
190728-01-bottom,16.978916666666667,2.7583333333333333,0.03125117956162052,100ul_milliQ_water,f,Anopheles gambiae,no,28.370583333333336,3.55,-0.03297665468468766,11.39166666666667,0.7916666666666665,-0.06422783424630818
190728-02-top,31.708416666666665,1.3666666666666667,0.18213378404054206,100ul_milliQ_water,f,Anopheles gambiae,no,24.259916666666665,2.4583333333333335,0.07008492410216044,-7.448499999999999,1.0916666666666668,-0.11204885993838162
190728-02-bottom,16.663,11.875,-0.10466630501108298,100ul_milliQ_water,f,Anopheles gambiae,no,4.297124999999999,1.875,0.1126952379040724,-12.365875,-10.0,0.2173615429151554
190728-03-top,2.603125,0.36666666666666664,-0.10952744788913221,100ul_milliQ_water,f,Anopheles gambiae,no,1.7005833333333333,15.0,0.0,-0.9025416666666666,14.633333333333333,0.10952744788913221
190728-03-bottom,39.82050000000001,0.10833333333333334,-0.12991262739921788,100ul_milliQ_water,f,Anopheles gambiae,no,33.905166666666666,15.0,0.0,-5.9153333333333435,14.891666666666667,0.12991262739921788
190728-04-top,14.2635,0.19166666666666668,0.42938606531745227,100ul_milliQ_water,m,Anopheles gambiae,no,21.177500000000002,1.65,0.17275635194006198,6.9140000000000015,1.4583333333333333,-0.25662971337739027
190728-04-bottom,32.31966666666666,0.016666666666666666,0.03796895592037894,100ul_milliQ_water,f,Anopheles gambiae,no,12.101125,15.0,-0.12300572502736838,-20.218541666666663,14.983333333333333,-0.1609746809477473
190729-01-top,1.8854166666666663,15.0,-0.12766812926730056,100ul_milliQ_water,m,Anopheles gambiae,no,1.6,15.0,-0.11559349150921192,-0.2854166666666662,0.0,0.012074637758088647
190729-01-bottom,19.240625,7.341666666666667,0.18535725125359837,100ul_milliQ_water,f,Anopheles gambiae,no,6.8773333333333335,4.633333333333334,-0.02984269154895086,-12.363291666666669,-2.708333333333333,-0.21519994280254923
190729-02-bottom,23.481333333333332,3.341666666666667,-0.033764245255223646,05_percent_food,f,Anopheles gambiae,no,26.928624999999997,15.0,-0.10452425084335283,3.447291666666665,11.658333333333333,-0.07076000558812919
190729-03-top,23.122166666666665,0.975,0.054817345929177086,05_percent_food,f,Anopheles gambiae,no,23.609666666666662,4.966666666666667,-0.005569111284126238,0.48749999999999716,3.9916666666666667,-0.060386457213303324
190729-03-bottom,27.258791666666667,15.0,-0.06034229090990519,05_percent_food,m,Anopheles gambiae,no,18.27275,15.0,0.0,-8.986041666666669,0.0,0.06034229090990519
190729-04-top,3.726125,0.5333333333333333,0.11034120280826784,05_percent_food,m,Anopheles gambiae,no,2.502208333333333,15.0,-0.14435165755639354,-1.2239166666666672,14.466666666666667,-0.2546928603646614
190729-04-bottom,12.8055,1.7916666666666667,-0.02564992273376908,05_percent_food,m,Anopheles gambiae,no,15.58625,15.0,-0.052228346907099925,2.7807499999999994,13.208333333333334,-0.026578424173330846
190729-05-top,2.514708333333333,14.275,-0.030360629826405083,05_percent_food,m,Anopheles gambiae,no,27.284166666666664,15.0,-0.08057566548174876,24.769458333333333,0.7249999999999996,-0.05021503565534367
190729-05-bottom,42.588750000000005,0.6916666666666667,0.014972319657968025,05_percent_food,f,Anopheles gambiae,no,41.333333333333336,15.0,-0.061984108036393294,-1.2554166666666688,14.308333333333334,-0.07695642769436131
190729-06-top,2.1486666666666667,0.6333333333333333,0.2041313271268397,100ul_milliQ_water,f,Anopheles gambiae,no,2.13075,15.0,0.0,-0.017916666666666803,14.366666666666667,-0.2041313271268397
190729-06-bottom,15.40375,15.0,-0.061207178016486945,100ul_milliQ_water,m,Anopheles gambiae,no,4.203749999999999,15.0,-0.09885882940271509,-11.200000000000001,0.0,-0.03765165138622815
190729-07-top,5.70475,0.03333333333333333,0.0012642540033244026,05_percent_food,f,Aedes aegypti,no,1.1454583333333335,15.0,-0.09052077165432351,-4.559291666666667,14.966666666666667,-0.09178502565764791
190729-07-bottom,4.471875000000001,0.016666666666666666,-0.051027063046775706,05_percent_food,f,Aedes aegypti,no,21.355,5.0,-0.001164451604393768,16.883125,4.983333333333333,0.04986261144238194
190729-08-top,11.736333333333333,1.1333333333333333,-0.029656151066690423,05_percent_food,f,Aedes aegypti,no,28.066,1.1166666666666667,-0.06568939110843247,16.329666666666668,-0.016666666666666607,-0.03603324004174205
190729-08-bottom,10.889875,0.8833333333333333,-0.07965918637419855,05_percent_food,f,Aedes aegypti,no,47.05625,1.8583333333333334,-0.07006004522054264,36.166375,0.9750000000000001,0.009599141153655913
190729-09-top,18.24625,3.316666666666667,0.0015438286088023806,05_percent_food,f,Aedes aegypti,no,43.98558333333333,2.45,-0.017548052394432023,25.73933333333333,-0.8666666666666667,-0.019091881003234404
190729-09-bottom,4.569333333333333,7.85,-0.022347410313940996,05_percent_food,f,Aedes aegypti,no,3.4875,9.558333333333334,-0.020849414635827512,-1.081833333333333,1.708333333333334,0.001497995678113484
190729-10-top,18.972833333333334,9.9,0.023586309893979363,05_percent_food,f,Aedes aegypti,no,15.047,0.025,-0.01816508945080912,-3.9258333333333333,-9.875,-0.041751399344788484
190729-10-bottom,5.483041666666668,0.025,-0.0007418425532398215,05_percent_food,m,Aedes aegypti,no,33.269,0.016666666666666666,-0.010558814446380932,27.78595833333333,-0.008333333333333335,-0.00981697189314111
190730-01-top,29.91770833333333,0.075,-0.00419935692835538,05_percent_food,m,Aedes aegypti,no,57.254583333333336,1.0666666666666667,-0.023543678435991824,27.336875000000006,0.9916666666666667,-0.019344321507636444
190805-01-top,19.48575,0.016666666666666666,-0.005176410352712893,100ul_milliQ_water,f,Culex quinquefasciatus,no,21.22595833333333,0.2,-0.020772931694991087,1.7402083333333316,0.18333333333333335,-0.015596521342278194
190805-01-bottom,24.304583333333333,0.06666666666666667,-0.06806783995744678,100ul_milliQ_water,f,Culex quinquefasciatus,no,9.931541666666668,1.275,-0.004291620551021752,-14.373041666666666,1.2083333333333333,0.06377621940642503
190805-02-top,5.637083333333334,0.016666666666666666,-0.012504544747951235,100ul_milliQ_water,m,Culex quinquefasciatus,no,1.8972916666666664,0.016666666666666666,-0.019979922926950958,-3.7397916666666675,0.0,-0.007475378178999723
190805-02-bottom,56.964,0.26666666666666666,-0.002875345472367577,100ul_milliQ_water,m,Culex quinquefasciatus,no,4.48775,0.3,0.028396650276142743,-52.47625,0.033333333333333326,0.03127199574851032
190805-03-top,17.897875,1.0916666666666666,0.07114267387945428,100ul_milliQ_water,m,Culex quinquefasciatus,no,7.537999999999999,0.016666666666666666,0.14948873002099228,-10.359874999999999,-1.075,0.078346056141538
190805-03-bottom,4.6377500000000005,5.633333333333334,0.01405979532335766,100ul_milliQ_water,m,Culex quinquefasciatus,no,17.954333333333334,0.625,-0.008974704898998903,13.316583333333334,-5.008333333333334,-0.023034500222356563
190805-04-top,15.139000000000001,0.45,-0.13944652117723474,100ul_milliQ_water,m,Culex quinquefasciatus,no,5.311166666666667,0.8666666666666667,-0.023294416895553935,-9.827833333333334,0.4166666666666667,0.11615210428168081
190805-04-bottom,24.206333333333333,0.8666666666666667,0.03568755238681395,100ul_milliQ_water,f,Culex quinquefasciatus,no,1.8818333333333332,0.025,0.008967634849866554,-22.3245,-0.8416666666666667,-0.0267199175369474
190805-05-top,1.7626666666666666,2.5,-0.00850284332662915,100ul_milliQ_water,m,Culex quinquefasciatus,no,1.5933333333333335,9.483333333333333,0.05199788726208558,-0.1693333333333331,6.9833333333333325,0.06050073058871473
