filename
190820-06-E-bottom
190820-05-E-bottom
190917-01-E-top
190917-02-E-top
190917-04-E-bottom
190917-05-E-bottom
190917-05-E-top
190917-06-E-top
190917-07-E-top
190917-08-E-bottom
190917-09-E-top
190918-02-E-bottom
190918-05-A-bottom
190918-05-E-bottom
190918-06-A-bottom
190918-06-E-top
190918-08-E-top
190918-10-E-top
191031-01-A-top
191031-01-E-top
191031-02-E-top
191031-03-E-bottom
191031-06-E-bottom
191031-06-E-top
191031-07-E-top
191106-01-E-top
191106-02-E-bottom
191106-03-E-bottom
191106-03-E-top
191106-04-E-top
191106-05-E-bottom
191106-05-E-top
191106-06-E-bottom
191106-07-E-bottom
191106-08-E-bottom
191106-08-E-top
191107-01-E-top
191107-03-E-bottom
191107-03-E-top
191107-05-E-bottom
191107-05-E-top
191107-06-E-top
191107-07-E-bottom
191107-08-E-bottom
191107-09-E-bottom
191107-11-E-bottom
191107-11-E-top
191107-13-E-top
191108-01-A-top
191108-01-E-bottom
191108-01-E-top
191108-02-A-top
191108-02-E-top
191108-03-E-top
191108-04-A-top
191108-04-E-bottom
191108-05-E-bottom
191108-07-E-bottom
191108-07-E-top
191108-08-A-top
191108-08-E-top
191108-12-E-bottom
191109-01-A-top
191109-01-E-bottom
191109-01-E-top
191109-02-E-top
191109-03-A-top
191109-03-E-bottom
191109-03-E-top
191109-04-E-bottom
191109-05-E-bottom
191109-05-E-top
191109-07-A-bottom
191109-07-E-bottom
191109-07-E-top
191109-10-A-top
191109-10-E-bottom
191109-10-E-top
191110-01-E-bottom
191110-03-E-bottom
191110-07-A-bottom
191110-07-E-bottom
191110-08-E-bottom
191110-08-E-top
191110-09-E-bottom
191110-10-E-top
191110-06-E-top
191126-01-A-top
191126-02-A-bottom
191126-02-E-top
191126-03-E-top
191126-05-E-bottom
191126-05-E-top
191126-10-A-bottom
191126-10-E-bottom
191126-11-E-bottom
191126-12-E-top
191126-13-E-bottom
191126-14-E-top
191126-15-A-bottom
191126-15-E-top
191127-02-E-top
191127-04-A-bottom
191127-05-E-top
191127-06-E-bottom
191127-06-E-top
191127-08-E-bottom
191127-09-E-bottom
191127-10-E-top
191127-12-E-bottom
191127-16-A-bottom
191127-16-E-top
191130-01-A-bottom
191130-01-A-top
191130-02-E-top
191130-03-A-bottom
191130-03-E-top
191130-04-A-top
191130-04-E-top
191130-05-A-bottom
191130-06-A-bottom
191130-06-E-bottom
191130-07-A-bottom
191130-07-A-top
191130-07-E-bottom
191130-08-A-bottom
191130-08-E-top
191130-09-E-bottom
191126-07-A-top
