frames,interpolated,manual_tracker_fix,measurement_x,measurement_y,objid,pixel_height,pixel_width,position_x,position_y
427,,True,403,14,,219,555,403,14
428,,True,403,14,,219,555,403,14
429,,True,403,14,,219,555,403,14
430,,True,403,14,,219,555,403,14
431,,True,403,14,,219,555,403,14
432,,True,403,14,,219,555,403,14
433,,True,403,14,,219,555,403,14
434,,True,403,14,,219,555,403,14
435,,True,403,14,,219,555,403,14
436,,True,403,14,,219,555,403,14
437,,True,403,14,,219,555,403,14
438,,True,403,14,,219,555,403,14
439,,True,403,14,,219,555,403,14
440,,True,403,14,,219,555,403,14
441,,True,403,14,,219,555,403,14
442,,True,403,14,,219,555,403,14
443,,True,403,14,,219,555,403,14
444,,True,403,14,,219,555,403,14
445,,True,403,14,,219,555,403,14
446,,True,403,14,,219,555,403,14
447,,True,403,14,,219,555,403,14
448,,True,403,14,,219,555,403,14
449,,True,403,14,,219,555,403,14
450,,True,403,14,,219,555,403,14
451,,True,403,14,,219,555,403,14
452,,True,403,14,,219,555,403,14
453,,True,403,14,,219,555,403,14
454,,True,403,14,,219,555,403,14
455,,True,403,14,,219,555,403,14
456,,True,403,14,,219,555,403,14
457,,True,403,14,,219,555,403,14
458,,True,403,14,,219,555,403,14
459,,True,403,14,,219,555,403,14
460,,True,403,14,,219,555,403,14
461,,True,403,14,,219,555,403,14
462,,True,403,14,,219,555,403,14
463,,True,403,14,,219,555,403,14
464,,True,403,14,,219,555,403,14
465,,True,403,14,,219,555,403,14
466,,True,403,14,,219,555,403,14
467,,True,403,14,,219,555,403,14
468,,True,403,14,,219,555,403,14
469,,True,403,14,,219,555,403,14
470,,True,403,14,,219,555,403,14
471,,True,403,14,,219,555,403,14
472,,True,403,14,,219,555,403,14
473,,True,403,14,,219,555,403,14
474,,True,403,14,,219,555,403,14
475,,True,403,14,,219,555,403,14
476,,True,403,14,,219,555,403,14
477,,True,403,14,,219,555,403,14
478,,True,403,14,,219,555,403,14
479,,True,403,14,,219,555,403,14
480,,True,403,14,,219,555,403,14
481,,True,403,14,,219,555,403,14
482,,True,403,14,,219,555,403,14
483,,True,403,14,,219,555,403,14
484,,True,403,14,,219,555,403,14
485,,True,403,14,,219,555,403,14
486,,True,403,14,,219,555,403,14
487,,True,403,14,,219,555,403,14
488,,True,403,14,,219,555,403,14
489,,True,403,14,,219,555,403,14
490,,True,403,14,,219,555,403,14
491,,True,403,14,,219,555,403,14
492,,True,403,14,,219,555,403,14
493,,True,403,14,,219,555,403,14
494,,True,403,14,,219,555,403,14
495,,True,403,14,,219,555,403,14
496,,True,403,14,,219,555,403,14
497,,True,403,14,,219,555,403,14
498,,True,403,14,,219,555,403,14
499,,True,403,14,,219,555,403,14
500,,True,403,14,,219,555,403,14
501,,True,403,14,,219,555,403,14
502,,True,403,14,,219,555,403,14
503,,True,403,14,,219,555,403,14
504,,True,403,14,,219,555,403,14
505,,True,403,14,,219,555,403,14
506,,True,403,14,,219,555,403,14
507,,True,403,14,,219,555,403,14
508,,True,403,14,,219,555,403,14
509,,True,403,14,,219,555,403,14
510,,True,403,14,,219,555,403,14
511,,True,403,14,,219,555,403,14
512,,True,403,14,,219,555,403,14
513,,True,403,14,,219,555,403,14
514,,True,403,14,,219,555,403,14
515,,True,403,14,,219,555,403,14
516,,True,403,14,,219,555,403,14
517,,True,403,14,,219,555,403,14
518,,True,403,14,,219,555,403,14
519,,True,403,14,,219,555,403,14
520,,True,403,14,,219,555,403,14
521,,True,403,14,,219,555,403,14
522,,True,403,14,,219,555,403,14
523,,True,403,14,,219,555,403,14
524,,True,403,14,,219,555,403,14
525,,True,403,14,,219,555,403,14
526,,True,403,14,,219,555,403,14
527,,True,403,14,,219,555,403,14
528,,True,403,14,,219,555,403,14
529,,True,403,14,,219,555,403,14
530,,True,403,14,,219,555,403,14
531,,True,403,14,,219,555,403,14
532,,True,403,14,,219,555,403,14
533,,True,403,14,,219,555,403,14
534,,True,403,14,,219,555,403,14
535,,True,403,14,,219,555,403,14
536,,True,403,14,,219,555,403,14
537,,True,403,14,,219,555,403,14
538,,True,403,14,,219,555,403,14
539,,True,403,14,,219,555,403,14
