frames,interpolated,manual_tracker_fix,measurement_x,measurement_y,objid,pixel_height,pixel_width,position_x,position_y,larvae_length_mm,pos_x_mm,pos_y_mm,speed_mm_s,speed_BL,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,turn
106,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4311666666666667,0.00491666666666668,False,False
107,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4360833333333334,0.00491666666666668,False,False
108,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4409999999999998,0.004916666666666458,False,False
109,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4459166666666667,0.004916666666666902,False,False
110,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4508333333333332,0.004916666666666458,False,False
111,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.45575,0.004916666666666902,False,False
112,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4606666666666666,0.004916666666666458,False,False
113,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4655833333333335,0.004916666666666902,False,False
114,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4705,0.004916666666666458,False,False
115,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4754166666666668,0.004916666666666902,False,False
116,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4803333333333333,0.004916666666666458,False,False
117,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.48525,0.00491666666666668,False,False
118,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4901666666666666,0.00491666666666668,False,False
119,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.4950833333333333,0.00491666666666668,False,False
120,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5,0.00491666666666668,False,False
121,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5024166666666667,0.0024166666666667336,False,False
122,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5048333333333332,0.0024166666666665115,False,False
123,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.50725,0.0024166666666667336,False,False
124,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5096666666666667,0.0024166666666667336,False,False
125,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5120833333333334,0.0024166666666667336,False,False
126,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5145,0.0024166666666665115,False,False
127,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5169166666666667,0.0024166666666667336,False,False
128,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5193333333333334,0.0024166666666667336,False,False
129,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.52175,0.0024166666666665115,False,False
130,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5241666666666667,0.0024166666666667336,False,False
131,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5265833333333334,0.0024166666666667336,False,False
132,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.529,0.0024166666666665115,False,False
133,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5314166666666666,0.0024166666666667336,False,False
134,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5338333333333334,0.0024166666666667336,False,False
135,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.53625,0.0024166666666665115,False,False
136,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5386666666666666,0.0024166666666667336,False,False
137,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5410833333333334,0.0024166666666667336,False,False
138,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5435,0.0024166666666667336,False,False
139,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5459166666666666,0.0024166666666665115,False,False
140,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5483333333333333,0.0024166666666667336,False,False
141,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.55075,0.0024166666666667336,False,False
142,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5531666666666666,0.0024166666666665115,False,False
143,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5555833333333333,0.0024166666666667336,False,False
144,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.558,0.0024166666666667336,False,False
145,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5604166666666666,0.0024166666666665115,False,False
146,,True,403,14,,219,555,403,14,4.6,58.090090090090094,1.917808219178082,0.0,0.0,0.0,0.0,bin_138,1.5628333333333333,0.0024166666666667336,False,False
