frames,measurement_x,measurement_y,objid,position_x,position_y,pixel_width,pixel_height,manual_tracker_fix,pos_x_mm,pos_y_mm,speed_mm_s,angle_counterclock,angle_delta,bin_ID,concentration,concentration_delta,moving,wall,turn
85,331.0,90.0,1,330.99618081299997,90.12798367040001,553,221,False,47.88371512665461,12.234567919058826,7.594848910951611,-115.39796281068189,8.582959537614201,bin_1007,1.7837499999999997,1.0627499999999999,True,False,False
86,327.0,58.0,1,326.86899558,58.1715702183,553,221,False,47.28665397179024,7.896593242303167,8.757740877377302,-97.83671975915055,17.561243051531335,bin_607,2.9250000000000003,1.1412500000000005,True,True,False
87,329.0,50.0,1,328.83795356900004,49.6418027395,553,221,False,47.57149418719711,6.738706254230769,2.3848154859111452,-76.17965971052517,21.657060048625382,bin_527,2.78375,-0.14125000000000032,True,True,False
88,330.0,46.0,1,329.952021028,45.77494733100001,553,221,False,47.73266126987342,6.213793755339367,1.0981948097324232,-72.93162396285472,3.248035747670457,bin_527,2.81,0.026250000000000107,True,True,False
89,333.0,43.0,1,332.947039121,42.8939020982,553,221,False,48.16593694336347,5.822701642289593,1.1673574433360066,-42.07068400863864,30.86093995421607,bin_448,2.087833333333333,-0.7221666666666668,True,True,True
90,334.0,40.0,1,334.014254644,39.9593924729,553,221,False,48.320326169113926,5.424351919398189,0.8544437600111172,-68.81506048997798,-26.744376481339337,bin_448,2.105,0.017166666666666774,False,True,False
91,334.0,37.0,1,334.024776037,36.984814071799995,553,221,False,48.3218482512839,5.020562996171945,0.8075835839201836,-89.78402460705337,-20.968964117075387,bin_448,2.1221666666666668,0.017166666666666774,False,True,False
92,334.0,36.0,1,334.010165818,35.9586648816,553,221,False,48.31973465721519,4.881266726009049,0.27862460882830614,-90.86930344376871,-1.0852788367153465,bin_368,2.201666666666667,0.07950000000000035,False,True,False
93,334.0,34.0,1,334.003833529,34.0007228603,553,221,False,48.31881859370706,4.615482741217194,0.531571126921649,-90.19747753044203,0.6718259133266855,bin_368,2.2187500000000004,0.01708333333333334,False,True,False
94,335.0,28.0,1,334.98359462,28.0723865908,553,221,False,48.46055618372514,3.8107312114208143,1.6342760710892732,-80.01117388056166,10.186303649880372,bin_288,1.7645,-0.4542500000000005,True,True,False
95,334.0,20.0,1,334.028704662,20.0661034217,553,221,False,48.3224165876311,2.723905441859728,2.1911392483282026,-97.24366524790291,-17.232491367341254,bin_208,1.7233333333333332,-0.041166666666666796,True,True,False
96,335.0,15.0,1,334.976692288,14.973001050799999,553,221,False,48.459557654683536,2.0325340792941176,1.4096836996264217,-78.78039567668763,18.463269571215278,bin_208,1.734,0.010666666666666824,True,True,False
97,335.0,16.0,1,335.007521808,15.8804480324,553,221,False,48.46401762141049,2.155716927475113,0.2465271213411437,87.9264507825749,166.70684645926252,bin_208,1.7446666666666666,0.010666666666666602,False,True,True
98,335.0,15.0,1,335.00357917400004,14.985874194800001,553,221,False,48.46344725844485,2.0342815649049775,0.24287340403142438,-90.26910736483214,-178.19555814740704,bin_208,1.7553333333333332,0.010666666666666602,False,True,True
99,335.0,16.0,1,335.001371133,15.9605188169,553,221,False,48.46312783117541,2.166586264737557,0.2646101708670277,90.13833067807187,-179.592561957096,bin_208,1.766,0.010666666666666824,False,True,True
100,335.0,15.0,1,335.000512819,15.019319989500001,553,221,False,48.463003662784814,2.0388217180316746,0.25552921408519075,-90.05568307229078,179.80598624963736,bin_208,1.7766666666666666,0.010666666666666602,False,True,True
